arm_dir,backend,model_backend,agent_name,agent_version,agent_model_info,task_name,trial_name,trial_uri,source,task_checksum,task_git_url,task_git_commit_id,task_path,reward,success,failure_mode,exception_type,exception_message,started_at,finished_at,wall_clock_seconds,environment_setup_seconds,agent_setup_seconds,agent_execution_seconds,verifier_seconds,n_input_tokens,n_cache_tokens,n_output_tokens,provider_reported_cost_usd,computed_cache_aware_cost_usd,effective_cost_usd,input_cache_miss_usd_per_million,input_cache_hit_usd_per_million,output_usd_per_million,result_json,trial_dir,agent_turns,tool_calls,bash_calls,edit_write_calls,read_search_calls,unique_tool_count,repeated_bash_commands,tool_counts_json
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",openssl-selfsigned-cert,openssl-selfsigned-cert__56gKyWX,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/openssl-selfsigned-cert__56gKyWX,terminal-bench,8c096d8af92f88d8f876e26efc7f495ff13f50586736e56f35140fbb080ff390,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,openssl-selfsigned-cert,1.0,True,success,,,2026-05-13T18:53:02.593943Z,2026-05-13T18:54:20.281017Z,77.687074,2.027141,27.841521,30.89749,6.098819,144260,137171,1565,0.09120329999999999,0.08589329999999999,0.09120329999999999,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/openssl-selfsigned-cert__56gKyWX/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/openssl-selfsigned-cert__56gKyWX,11,7,6,1,0,2,0,"{""Bash"": 6, ""Write"": 1}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",modernize-scientific-stack,modernize-scientific-stack__Z6fXHKE,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/modernize-scientific-stack__Z6fXHKE,terminal-bench,7adc1cfbf5f90a260af478606d0286ccc9ca975fed4b14aee0c8c1d86cb7185e,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,modernize-scientific-stack,1.0,True,success,,,2026-05-13T17:32:12.527398Z,2026-05-13T17:33:44.708604Z,92.181206,18.486806,34.161754,18.54832,9.985851,76141,67792,1121,0.06828435000000001,0.062199599999999994,0.06828435000000001,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/modernize-scientific-stack__Z6fXHKE/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/modernize-scientific-stack__Z6fXHKE,11,6,1,2,3,3,0,"{""Bash"": 1, ""Read"": 3, ""Write"": 2}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",sqlite-db-truncate,sqlite-db-truncate__ayc8BeM,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/sqlite-db-truncate__ayc8BeM,terminal-bench,2346f11dbe5b7bad30e9a9bcb27e5276a73f324d62c452d898e4ce0e472583b1,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,sqlite-db-truncate,1.0,True,success,,,2026-05-13T19:36:21.486613Z,2026-05-13T19:38:56.424421Z,154.937808,1.686534,26.604636,110.797269,5.253319,164022,143476,8337,0.2451393,0.2297358,0.2451393,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/sqlite-db-truncate__ayc8BeM/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/sqlite-db-truncate__ayc8BeM,19,7,7,0,0,1,0,"{""Bash"": 7}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",nginx-request-logging,nginx-request-logging__4RMPLbU,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/nginx-request-logging__4RMPLbU,terminal-bench,86a8bd681301002456da831adfae62fa7a538e8187d654e11335e92b81b0c2b3,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,nginx-request-logging,1.0,True,success,,,2026-05-13T18:51:26.981357Z,2026-05-13T18:53:02.590093Z,95.608736,4.020764,23.821303,48.79893,8.161625,216585,207298,2527,0.13491165,0.1279554,0.13491165,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/nginx-request-logging__4RMPLbU/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/nginx-request-logging__4RMPLbU,23,15,10,4,1,4,0,"{""Bash"": 10, ""Edit"": 1, ""Read"": 1, ""Write"": 3}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",model-extraction-relu-logits,model-extraction-relu-logits__FWEvcCR,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/model-extraction-relu-logits__FWEvcCR,terminal-bench,d0dd8f420350bee97f2d47a2b0c74996be0146aa7bd6f8a1871d9629200dc359,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,model-extraction-relu-logits,0.0,False,produced-wrong-output,,,2026-05-13T18:10:09.226884Z,2026-05-13T18:19:05.976398Z,536.749514,3.229373,29.596403,483.215059,9.856018,626632,581386,35851,0.88184205,0.8479188,0.88184205,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/model-extraction-relu-logits__FWEvcCR/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/model-extraction-relu-logits__FWEvcCR,32,13,9,3,1,4,2,"{""Bash"": 9, ""Edit"": 2, ""Read"": 1, ""Write"": 1}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",torch-pipeline-parallelism,torch-pipeline-parallelism__zj5kZm4,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/torch-pipeline-parallelism__zj5kZm4,terminal-bench,3d4bac3d36d63a48403936af61510e24cce92d6650ab4e4b9b21e1192b183646,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,torch-pipeline-parallelism,0.0,False,produced-wrong-output,,,2026-05-13T17:54:24.988619Z,2026-05-13T18:10:14.362972Z,949.374353,2.007964,31.781486,552.940983,351.618136,64153,41039,44482,0.7662147,0.7488836999999999,0.7662147,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/torch-pipeline-parallelism__zj5kZm4/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/torch-pipeline-parallelism__zj5kZm4,5,1,0,1,0,1,0,"{""Write"": 1}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",build-cython-ext,build-cython-ext__MySeLJP,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/build-cython-ext__MySeLJP,terminal-bench,2ee06f290911251b296fa2e57db2da0c2c399e326585f3ed47531bb43887d4dd,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,build-cython-ext,1.0,True,success,,,2026-05-13T18:47:13.167947Z,2026-05-13T18:52:04.643974Z,291.476027,8.792229,23.507324,242.560974,5.719981,2300424,2254753,12429,1.03369665,0.9998739,1.03369665,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/build-cython-ext__MySeLJP/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/build-cython-ext__MySeLJP,93,66,21,22,23,3,2,"{""Bash"": 21, ""Edit"": 22, ""Read"": 23}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",schemelike-metacircular-eval,schemelike-metacircular-eval__MiMgVKq,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/schemelike-metacircular-eval__MiMgVKq,terminal-bench,1a22feed1eb95a28db822ff01af36ae16aa219e54ac6a4884fa55a045138607a,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,schemelike-metacircular-eval,0.0,False,timed-out,AgentTimeoutError,Agent execution timed out after 2400.0 seconds,2026-05-13T18:28:24.810656Z,2026-05-13T19:09:56.352762Z,2491.542106,1.959904,23.100161,2400.001166,55.63671,304635,205888,161053,,2.7738024,2.7738024,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/schemelike-metacircular-eval__MiMgVKq/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/schemelike-metacircular-eval__MiMgVKq,62,48,2,0,45,4,0,"{""Agent"": 1, ""Bash"": 2, ""Glob"": 1, ""Read"": 44}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",polyglot-rust-c,polyglot-rust-c__3LFHvnu,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/polyglot-rust-c__3LFHvnu,terminal-bench,0ddf1db011f2f37709b0fc536f67a3f4261ce5cae69613969f017f365c25ac94,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,polyglot-rust-c,0.0,False,timed-out,AgentTimeoutError,Agent execution timed out after 900.0 seconds,2026-05-13T19:12:38.647724Z,2026-05-13T19:28:49.272011Z,970.624287,8.613089,40.483586,900.071407,10.795031,16997,0,32000,,0.530991,0.530991,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/polyglot-rust-c__3LFHvnu/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/polyglot-rust-c__3LFHvnu,1,0,0,0,0,0,0,{}
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",git-leak-recovery,git-leak-recovery__s99vsxN,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/git-leak-recovery__s99vsxN,terminal-bench,6e313b191485295fc042ddfdc4d1184dc9588de1fa57f7513685fec67a7d7d9d,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,git-leak-recovery,1.0,True,success,,,2026-05-13T18:08:41.759052Z,2026-05-13T18:10:09.222927Z,87.463875,3.835425,24.893174,38.909474,9.06836,127664,119868,2022,0.0955194,0.08967839999999999,0.0955194,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/git-leak-recovery__s99vsxN/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/git-leak-recovery__s99vsxN,18,8,7,1,0,2,0,"{""Bash"": 7, ""Write"": 1}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",modernize-scientific-stack,modernize-scientific-stack__FYMgUk9,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/modernize-scientific-stack__FYMgUk9,terminal-bench,7adc1cfbf5f90a260af478606d0286ccc9ca975fed4b14aee0c8c1d86cb7185e,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,modernize-scientific-stack,1.0,True,success,,,2026-05-13T19:05:34.509163Z,2026-05-13T19:06:56.288789Z,81.779626,13.700203,27.210342,18.189125,11.915237,76161,67392,1121,0.06943484999999999,0.0633396,0.06943484999999999,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/modernize-scientific-stack__FYMgUk9/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/modernize-scientific-stack__FYMgUk9,11,6,1,2,3,3,0,"{""Bash"": 1, ""Read"": 3, ""Write"": 2}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",git-leak-recovery,git-leak-recovery__X8AxqWU,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/git-leak-recovery__X8AxqWU,terminal-bench,6e313b191485295fc042ddfdc4d1184dc9588de1fa57f7513685fec67a7d7d9d,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,git-leak-recovery,1.0,True,success,,,2026-05-13T18:45:56.961250Z,2026-05-13T18:47:13.165623Z,76.204373,7.134676,27.179981,22.735018,8.510698,126213,119343,1139,0.0786444,0.0734979,0.0786444,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/git-leak-recovery__X8AxqWU/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/git-leak-recovery__X8AxqWU,15,7,6,1,0,2,0,"{""Bash"": 6, ""Write"": 1}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",portfolio-optimization,portfolio-optimization__3Gp5XZi,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/portfolio-optimization__3Gp5XZi,terminal-bench,da8a95d2c518a70ef66e47f3571fffd3f9172334c1c24e01d9ee232bdebd428c,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,portfolio-optimization,1.0,True,success,,,2026-05-13T17:32:12.526164Z,2026-05-13T17:36:29.818635Z,257.292471,11.78407,44.85402,115.341163,74.476878,182799,166817,6386,0.20565210000000003,0.19378109999999998,0.20565210000000003,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/portfolio-optimization__3Gp5XZi/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/portfolio-optimization__3Gp5XZi,17,11,2,2,7,4,0,"{""Bash"": 2, ""Glob"": 2, ""Read"": 5, ""Write"": 2}"
arm-b-deepseek-pro,deepseek,deepseek-v4-pro,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",git-leak-recovery,git-leak-recovery__vJpZkDb,file:///home/nick/Code/cc-deepseek-bench/results/arm-b-deepseek-pro/2026-05-13__18-27-01/git-leak-recovery__vJpZkDb,terminal-bench,6e313b191485295fc042ddfdc4d1184dc9588de1fa57f7513685fec67a7d7d9d,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,git-leak-recovery,1.0,True,success,,,2026-05-13T23:00:11.504870Z,2026-05-13T23:02:09.327354Z,117.822484,6.223257,23.238225,69.997758,7.750141,177021,151040,1860,0.251925,0.013467455,0.013467455,0.435,0.003625,0.87,results/arm-b-deepseek-pro/2026-05-13__18-27-01/git-leak-recovery__vJpZkDb/result.json,results/arm-b-deepseek-pro/2026-05-13__18-27-01/git-leak-recovery__vJpZkDb,24,10,8,1,1,3,0,"{""Bash"": 8, ""Grep"": 1, ""Write"": 1}"
arm-b-deepseek-pro,deepseek,deepseek-v4-pro,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",cancel-async-tasks,cancel-async-tasks__BGEMcXb,file:///home/nick/Code/cc-deepseek-bench/results/arm-b-deepseek-pro/2026-05-13__18-27-01/cancel-async-tasks__BGEMcXb,terminal-bench,283c70ca90688dc09a969d24e3ed137ba0f00d23018df68771bdf86526b82047,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,cancel-async-tasks,1.0,True,success,,,2026-05-13T22:58:55.017755Z,2026-05-13T23:02:43.633747Z,228.615992,1.592833,28.590298,170.022385,17.822693,136801,112384,5384,0.31287699999999996,0.015712867,0.015712867,0.435,0.003625,0.87,results/arm-b-deepseek-pro/2026-05-13__18-27-01/cancel-async-tasks__BGEMcXb/result.json,results/arm-b-deepseek-pro/2026-05-13__18-27-01/cancel-async-tasks__BGEMcXb,13,4,3,1,0,2,0,"{""Bash"": 3, ""Write"": 1}"
arm-b-deepseek-pro,deepseek,deepseek-v4-pro,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",model-extraction-relu-logits,model-extraction-relu-logits__3vHdKTL,file:///home/nick/Code/cc-deepseek-bench/results/arm-b-deepseek-pro/2026-05-13__18-27-01/model-extraction-relu-logits__3vHdKTL,terminal-bench,d0dd8f420350bee97f2d47a2b0c74996be0146aa7bd6f8a1871d9629200dc359,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,model-extraction-relu-logits,0.0,False,produced-wrong-output,,,2026-05-13T23:02:43.635348Z,2026-05-13T23:17:44.811850Z,901.176502,3.024557,32.568409,844.440192,10.543581,462076,429824,28003,1.076247,0.039950342,0.039950342,0.435,0.003625,0.87,results/arm-b-deepseek-pro/2026-05-13__18-27-01/model-extraction-relu-logits__3vHdKTL/result.json,results/arm-b-deepseek-pro/2026-05-13__18-27-01/model-extraction-relu-logits__3vHdKTL,29,10,6,2,2,4,1,"{""Bash"": 6, ""Edit"": 1, ""Read"": 2, ""Write"": 1}"
arm-b-deepseek-pro,deepseek,deepseek-v4-pro,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",llm-inference-batching-scheduler,llm-inference-batching-scheduler__EHeK5HR,file:///home/nick/Code/cc-deepseek-bench/results/arm-b-deepseek-pro/2026-05-13__18-27-01/llm-inference-batching-scheduler__EHeK5HR,terminal-bench,3a08e63e0643ea5914eedeecb08cb93a1f0a10b9dc7d19d1f570004af84531c8,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,llm-inference-batching-scheduler,1.0,True,success,,,2026-05-13T22:27:02.937830Z,2026-05-13T22:44:58.033223Z,1075.095393,6.191412,41.288562,1011.328959,5.703147,2043931,1938560,34726,2.364285,0.083075285,0.083075285,0.435,0.003625,0.87,results/arm-b-deepseek-pro/2026-05-13__18-27-01/llm-inference-batching-scheduler__EHeK5HR/result.json,results/arm-b-deepseek-pro/2026-05-13__18-27-01/llm-inference-batching-scheduler__EHeK5HR,58,23,11,3,5,4,2,"{""Bash"": 11, ""Read"": 5, ""TodoWrite"": 4, ""Write"": 3}"
arm-b-deepseek-pro,deepseek,deepseek-v4-pro,claude-code,2.1.141,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",password-recovery,password-recovery__YNhswey,file:///home/nick/Code/cc-deepseek-bench/results/arm-b-deepseek-pro/2026-05-13__18-27-01/password-recovery__YNhswey,terminal-bench,55e4df1aaefa8c3b2910a6a19ada0187b55ebf29358a05b22d52716029817cdb,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,password-recovery,0.0,False,timed-out,AgentTimeoutError,Agent execution timed out after 900.0 seconds,2026-05-14T00:13:33.168978Z,2026-05-14T00:29:27.378378Z,954.2094,4.480242,25.741257,900.071478,13.243559,1709684,1658240,28724,,0.05337914,0.05337914,0.435,0.003625,0.87,results/arm-b-deepseek-pro/2026-05-13__18-27-01/password-recovery__YNhswey/result.json,results/arm-b-deepseek-pro/2026-05-13__18-27-01/password-recovery__YNhswey,136,73,73,0,0,1,0,"{""Bash"": 73}"
arm-b-deepseek-pro,deepseek,deepseek-v4-pro,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",build-cython-ext,build-cython-ext__Y2ZVcqr,file:///home/nick/Code/cc-deepseek-bench/results/arm-b-deepseek-pro/2026-05-13__18-27-01/build-cython-ext__Y2ZVcqr,terminal-bench,2ee06f290911251b296fa2e57db2da0c2c399e326585f3ed47531bb43887d4dd,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,build-cython-ext,0.0,False,looped,,,2026-05-13T23:02:09.328885Z,2026-05-13T23:12:25.929490Z,616.600605,10.305069,24.850894,566.573042,4.175948,1885191,1829632,15453,1.5789359999999997,0.044244691,0.044244691,0.435,0.003625,0.87,results/arm-b-deepseek-pro/2026-05-13__18-27-01/build-cython-ext__Y2ZVcqr/result.json,results/arm-b-deepseek-pro/2026-05-13__18-27-01/build-cython-ext__Y2ZVcqr,146,90,23,30,33,5,5,"{""Bash"": 23, ""Edit"": 30, ""Grep"": 11, ""Read"": 22, ""TodoWrite"": 4}"
arm-b-deepseek-pro,deepseek,deepseek-v4-pro,claude-code,2.1.141,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",torch-pipeline-parallelism,torch-pipeline-parallelism__9p78EGt,file:///home/nick/Code/cc-deepseek-bench/results/arm-b-deepseek-pro/2026-05-13__18-27-01/torch-pipeline-parallelism__9p78EGt,terminal-bench,3d4bac3d36d63a48403936af61510e24cce92d6650ab4e4b9b21e1192b183646,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,torch-pipeline-parallelism,0.0,False,produced-wrong-output,,,2026-05-13T23:41:36.890583Z,2026-05-13T23:53:54.200145Z,737.309562,1.656523,27.25441,383.793164,313.580333,165002,139776,12717,0.513943,0.022543788,0.022543788,0.435,0.003625,0.87,results/arm-b-deepseek-pro/2026-05-13__18-27-01/torch-pipeline-parallelism__9p78EGt/result.json,results/arm-b-deepseek-pro/2026-05-13__18-27-01/torch-pipeline-parallelism__9p78EGt,12,4,1,1,2,4,0,"{""Bash"": 1, ""Glob"": 1, ""Read"": 1, ""Write"": 1}"
arm-b-deepseek-pro,deepseek,deepseek-v4-pro,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",password-recovery,password-recovery__cjjQsKm,file:///home/nick/Code/cc-deepseek-bench/results/arm-b-deepseek-pro/2026-05-13__18-27-01/password-recovery__cjjQsKm,terminal-bench,55e4df1aaefa8c3b2910a6a19ada0187b55ebf29358a05b22d52716029817cdb,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,password-recovery,1.0,True,success,,,2026-05-13T22:27:02.954814Z,2026-05-13T22:41:39.044434Z,876.08962,8.244194,47.16822,802.431531,7.558469,1521883,1467264,26369,1.6659519999999999,0.052019127,0.052019127,0.435,0.003625,0.87,results/arm-b-deepseek-pro/2026-05-13__18-27-01/password-recovery__cjjQsKm/result.json,results/arm-b-deepseek-pro/2026-05-13__18-27-01/password-recovery__cjjQsKm,133,76,71,1,2,5,0,"{""Bash"": 71, ""Grep"": 1, ""Read"": 1, ""TodoWrite"": 2, ""Write"": 1}"
arm-b-deepseek-pro,deepseek,deepseek-v4-pro,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",nginx-request-logging,nginx-request-logging__9m4fWkG,file:///home/nick/Code/cc-deepseek-bench/results/arm-b-deepseek-pro/2026-05-13__18-27-01/nginx-request-logging__9m4fWkG,terminal-bench,86a8bd681301002456da831adfae62fa7a538e8187d654e11335e92b81b0c2b3,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,nginx-request-logging,1.0,True,success,,,2026-05-13T23:09:26.205212Z,2026-05-13T23:12:33.477272Z,187.27206,2.596652,24.366978,143.192,6.373742,352402,323712,3644,0.39640600000000004,0.016823886,0.016823886,0.435,0.003625,0.87,results/arm-b-deepseek-pro/2026-05-13__18-27-01/nginx-request-logging__9m4fWkG/result.json,results/arm-b-deepseek-pro/2026-05-13__18-27-01/nginx-request-logging__9m4fWkG,38,18,8,5,1,5,0,"{""Bash"": 8, ""Edit"": 2, ""Read"": 1, ""TodoWrite"": 4, ""Write"": 3}"
arm-b-deepseek-pro,deepseek,deepseek-v4-pro,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",custom-memory-heap-crash,custom-memory-heap-crash__MRWZgfo,file:///home/nick/Code/cc-deepseek-bench/results/arm-b-deepseek-pro/2026-05-13__18-27-01/custom-memory-heap-crash__MRWZgfo,terminal-bench,fba0e3be977223b1f8c182da8411663258f83b3563dd5dcd12beae87762ccabf,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,custom-memory-heap-crash,1.0,True,success,,,2026-05-13T22:32:42.877245Z,2026-05-13T22:46:38.098390Z,835.221145,35.224853,28.258173,747.675915,12.240995,800660,754560,24934,1.23113,0.04448136,0.04448136,0.435,0.003625,0.87,results/arm-b-deepseek-pro/2026-05-13__18-27-01/custom-memory-heap-crash__MRWZgfo/result.json,results/arm-b-deepseek-pro/2026-05-13__18-27-01/custom-memory-heap-crash__MRWZgfo,55,28,18,2,8,4,0,"{""Bash"": 18, ""Edit"": 2, ""Glob"": 1, ""Read"": 7}"
arm-b-deepseek-pro,deepseek,deepseek-v4-pro,claude-code,2.1.141,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",openssl-selfsigned-cert,openssl-selfsigned-cert__4cN6UKL,file:///home/nick/Code/cc-deepseek-bench/results/arm-b-deepseek-pro/2026-05-13__18-27-01/openssl-selfsigned-cert__4cN6UKL,terminal-bench,8c096d8af92f88d8f876e26efc7f495ff13f50586736e56f35140fbb080ff390,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,openssl-selfsigned-cert,1.0,True,success,,,2026-05-14T01:00:41.069362Z,2026-05-14T01:04:38.120741Z,237.051379,2.17951,31.779485,186.348805,6.171436,506643,479872,5146,0.5024409999999999,0.017861941,0.017861941,0.435,0.003625,0.87,results/arm-b-deepseek-pro/2026-05-13__18-27-01/openssl-selfsigned-cert__4cN6UKL/result.json,results/arm-b-deepseek-pro/2026-05-13__18-27-01/openssl-selfsigned-cert__4cN6UKL,46,22,12,3,1,4,1,"{""Bash"": 12, ""Read"": 1, ""TodoWrite"": 6, ""Write"": 3}"
arm-b-deepseek-pro,deepseek,deepseek-v4-pro,claude-code,2.1.141,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",query-optimize,query-optimize__XUnXxzB,file:///home/nick/Code/cc-deepseek-bench/results/arm-b-deepseek-pro/2026-05-13__18-27-01/query-optimize__XUnXxzB,terminal-bench,7f8deb25dce590b8d6b811bd0fc20ce5c815b109da44ec027a48065df6a81dec,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,query-optimize,1.0,True,success,,,2026-05-13T23:43:22.496054Z,2026-05-13T23:55:02.221963Z,699.725909,4.231844,23.735662,354.334129,306.793976,300406,267904,7648,0.48766200000000004,0.021763282000000002,0.021763282000000002,0.435,0.003625,0.87,results/arm-b-deepseek-pro/2026-05-13__18-27-01/query-optimize__XUnXxzB/result.json,results/arm-b-deepseek-pro/2026-05-13__18-27-01/query-optimize__XUnXxzB,30,12,9,1,1,4,0,"{""Bash"": 9, ""Read"": 1, ""TaskOutput"": 1, ""Write"": 1}"
