trial_id,arm_id,task_id,raw_outcome,response_path_class,response_path_class_confidence,verifier_failure_category,verifier_failure_category_confidence,assertion_failure_category,assertion_failure_category_confidence,trajectory_disposition,trajectory_disposition_confidence,manual_review_reasons
cc96ee90-9d94-4c92-b0b7-6757c62a01db,router-kimi-k2.6,terminal-bench-2.0:build-cython-ext,failure,not_applicable,high,test_assertion_failure,high,unclassified_assertion,low,indeterminate,low,assertion_failure_category:j2.assertion.unclassified_assertion;trajectory_disposition:j2.trajectory.indeterminate
ce0c5260-529d-4a4c-a36c-4e8f1c91e3f7,router-gpt-5.5,terminal-bench-2.0:polyglot-rust-c,failure,not_applicable,high,missing_or_wrong_output,high,none,high,indeterminate,low,trajectory_disposition:j2.trajectory.indeterminate
cf3e9b27-cae5-44a3-9c51-99eb2cd52985,router-gemini-3.1-pro,terminal-bench-2.0:torch-pipeline-parallelism,failure,not_applicable,high,test_assertion_failure,high,unclassified_assertion,low,indeterminate,low,assertion_failure_category:j2.assertion.unclassified_assertion;trajectory_disposition:j2.trajectory.indeterminate
d0375395-e8e9-4d4c-9b84-93a709f7be73,router-glm-5.1,terminal-bench-2.0:torch-pipeline-parallelism,failure,unknown,low,none,medium,none,high,indeterminate,low,response_path_class:j2.response_path.unknown;trajectory_disposition:j2.trajectory.indeterminate
d07e6668-251a-4c5b-8188-06b5bccccfd8,router-anthropic-fable-5,terminal-bench-2.0:configure-git-webserver,failure,not_applicable,high,test_assertion_failure,high,unclassified_assertion,low,indeterminate,low,assertion_failure_category:j2.assertion.unclassified_assertion;trajectory_disposition:j2.trajectory.indeterminate
d4393eca-fd67-44dd-9516-dc249720dfb4,router-gpt-5.4,terminal-bench-2.0:model-extraction-relu-logits,failure,not_applicable,high,missing_or_wrong_output,high,none,high,indeterminate,low,trajectory_disposition:j2.trajectory.indeterminate
d4544e9e-03f6-445a-a75a-9d69da766450,router-deepseek-flash,terminal-bench-2.0:mteb-retrieve,failure,not_applicable,high,test_assertion_failure,high,unclassified_assertion,low,indeterminate,low,assertion_failure_category:j2.assertion.unclassified_assertion;trajectory_disposition:j2.trajectory.indeterminate
d5592f5b-bf80-40ec-88cd-38657686cf3a,router-gpt-5.5,terminal-bench-2.0:configure-git-webserver,failure,not_applicable,high,test_assertion_failure,high,unclassified_assertion,low,indeterminate,low,assertion_failure_category:j2.assertion.unclassified_assertion;trajectory_disposition:j2.trajectory.indeterminate
d74c5efa-b64a-438c-84dd-ea688d3a7471,router-deepseek-pro,terminal-bench-2.0:model-extraction-relu-logits,failure,not_applicable,high,test_assertion_failure,high,unclassified_assertion,low,indeterminate,low,assertion_failure_category:j2.assertion.unclassified_assertion;trajectory_disposition:j2.trajectory.indeterminate
d78a83f8-97f8-4472-8a14-e789df1b1204,router-grok-build-0.1,terminal-bench-2.0:polyglot-rust-c,failure,unknown,low,none,high,none,high,no_substantive_attempt,medium,response_path_class:j2.response_path.unknown;trajectory_disposition:j2.trajectory.no_substantive_attempt
d95ad1e2-a5b8-4c3a-b7cf-47f03706aa34,router-anthropic-opus,terminal-bench-2.0:polyglot-rust-c,failure,unknown,low,none,high,none,high,no_substantive_attempt,medium,response_path_class:j2.response_path.unknown;trajectory_disposition:j2.trajectory.no_substantive_attempt
da14f0f4-6162-478a-9e70-f6f599649e80,router-grok-build-0.1,terminal-bench-2.0:query-optimize,failure,not_applicable,high,test_assertion_failure,high,unclassified_assertion,low,indeterminate,low,assertion_failure_category:j2.assertion.unclassified_assertion;trajectory_disposition:j2.trajectory.indeterminate
da5b9a19-2277-4058-b390-5fedce0c0e2c,router-deepseek-pro,terminal-bench-2.0:polyglot-rust-c,failure,unknown,low,none,medium,none,high,indeterminate,low,response_path_class:j2.response_path.unknown;trajectory_disposition:j2.trajectory.indeterminate
dcbfa760-779e-465b-a552-9b3dab102517,router-anthropic-sonnet,terminal-bench-2.0:git-leak-recovery,failure,unknown,low,none,high,none,high,no_substantive_attempt,medium,response_path_class:j2.response_path.unknown;trajectory_disposition:j2.trajectory.no_substantive_attempt
dd789817-42dd-4131-a197-65e05abd0a92,router-kimi-k2.6,terminal-bench-2.0:cancel-async-tasks,failure,not_applicable,high,test_assertion_failure,high,unclassified_assertion,low,indeterminate,low,assertion_failure_category:j2.assertion.unclassified_assertion;trajectory_disposition:j2.trajectory.indeterminate
dd8765dd-86df-41a9-b4ee-d146a6075f61,router-kimi-k2.6,terminal-bench-2.0:build-cython-ext,failure,not_applicable,high,test_assertion_failure,high,unclassified_assertion,low,indeterminate,low,assertion_failure_category:j2.assertion.unclassified_assertion;trajectory_disposition:j2.trajectory.indeterminate
ddfcbbbf-a864-4e8a-893a-9821f2fd3bc5,router-anthropic-haiku-sanitized,terminal-bench-2.0:torch-pipeline-parallelism,failure,not_applicable,high,test_assertion_failure,high,unclassified_assertion,low,indeterminate,low,assertion_failure_category:j2.assertion.unclassified_assertion;trajectory_disposition:j2.trajectory.indeterminate
df866cd5-a623-4b50-9c44-d288a7a4e20d,router-deepseek-flash,terminal-bench-2.0:torch-pipeline-parallelism,failure,not_applicable,high,test_assertion_failure,high,unclassified_assertion,low,indeterminate,low,assertion_failure_category:j2.assertion.unclassified_assertion;trajectory_disposition:j2.trajectory.indeterminate
e48c8bfc-4ab8-4794-8961-61c193efde01,router-anthropic-sonnet,terminal-bench-2.0:multi-source-data-merger,failure,unknown,low,none,high,none,high,no_substantive_attempt,medium,response_path_class:j2.response_path.unknown;trajectory_disposition:j2.trajectory.no_substantive_attempt
e5cb70bb-0d71-43e3-8b16-1b48c56592e8,router-gpt-5.5,terminal-bench-2.0:polyglot-rust-c,failure,not_applicable,high,missing_or_wrong_output,high,none,high,indeterminate,low,trajectory_disposition:j2.trajectory.indeterminate
e5f9966d-7245-4a28-a074-a820a9997bad,router-anthropic-haiku-sanitized,terminal-bench-2.0:openssl-selfsigned-cert,failure,not_applicable,high,dependency_or_import_error,medium,none,high,indeterminate,low,trajectory_disposition:j2.trajectory.indeterminate;verifier_failure_category:j2.verifier.strict.dependency_or_import_error
e6829525-0923-4ede-b51c-10a3e061f653,router-anthropic-haiku-sanitized,terminal-bench-2.0:polyglot-rust-c,failure,not_applicable,high,missing_or_wrong_output,high,none,high,indeterminate,low,trajectory_disposition:j2.trajectory.indeterminate
e77bef3d-bb0d-45d4-bbc9-fae81121f50d,router-anthropic-haiku-sanitized,terminal-bench-2.0:model-extraction-relu-logits,failure,not_applicable,high,test_assertion_failure,high,unclassified_assertion,low,indeterminate,low,assertion_failure_category:j2.assertion.unclassified_assertion;trajectory_disposition:j2.trajectory.indeterminate
e7ab6e3b-b776-4791-9db2-08943a8e8183,router-grok-build-0.1,terminal-bench-2.0:mteb-retrieve,failure,not_applicable,high,test_assertion_failure,high,unclassified_assertion,low,indeterminate,low,assertion_failure_category:j2.assertion.unclassified_assertion;trajectory_disposition:j2.trajectory.indeterminate
e7c90fe6-f9a5-4bcc-9b31-66f843688aa2,router-gemini-flash,terminal-bench-2.0:git-leak-recovery,failure,not_applicable,high,test_assertion_failure,high,missing_expected_file_or_content,medium,indeterminate,low,assertion_failure_category:j2.assertion.strict.missing_expected_file_or_content;trajectory_disposition:j2.trajectory.indeterminate
e7d5a135-d792-46a7-9c17-e8542f5c27a1,router-gpt-5.4,terminal-bench-2.0:model-extraction-relu-logits,failure,not_applicable,high,missing_or_wrong_output,high,none,high,indeterminate,low,trajectory_disposition:j2.trajectory.indeterminate
e94443f8-1640-40ed-8d86-a880032279f8,router-kimi-k2.6,terminal-bench-2.0:mteb-retrieve,failure,not_applicable,high,test_assertion_failure,high,unclassified_assertion,low,indeterminate,low,assertion_failure_category:j2.assertion.unclassified_assertion;trajectory_disposition:j2.trajectory.indeterminate
ea270494-e06a-442d-b0e4-90d5c329e513,router-grok-build-0.1,terminal-bench-2.0:openssl-selfsigned-cert,failure,not_applicable,high,test_assertion_failure,high,unclassified_assertion,low,indeterminate,low,assertion_failure_category:j2.assertion.unclassified_assertion;trajectory_disposition:j2.trajectory.indeterminate
ece6b457-68c1-430e-820d-149678f350ab,router-qwen-3.7-plus,terminal-bench-2.0:mteb-retrieve,failure,not_applicable,high,test_assertion_failure,high,unclassified_assertion,low,indeterminate,low,assertion_failure_category:j2.assertion.unclassified_assertion;trajectory_disposition:j2.trajectory.indeterminate
ee91378e-5f08-40c3-874f-6c8c00ffc87e,router-glm-5.2,terminal-bench-2.0:configure-git-webserver,failure,not_applicable,high,test_assertion_failure,high,unclassified_assertion,low,indeterminate,low,assertion_failure_category:j2.assertion.unclassified_assertion;trajectory_disposition:j2.trajectory.indeterminate
f0180dbc-f9c3-4168-a86d-488200ee7713,router-gpt-5.5,terminal-bench-2.0:configure-git-webserver,failure,not_applicable,high,test_assertion_failure,high,unclassified_assertion,low,indeterminate,low,assertion_failure_category:j2.assertion.unclassified_assertion;trajectory_disposition:j2.trajectory.indeterminate
f0d51678-f19b-442a-93b4-67a3d8079782,router-gemini-3.1-pro,terminal-bench-2.0:mteb-retrieve,failure,not_applicable,high,test_assertion_failure,high,unclassified_assertion,low,indeterminate,low,assertion_failure_category:j2.assertion.unclassified_assertion;trajectory_disposition:j2.trajectory.indeterminate
f13d0edb-1527-4f80-88cb-f2159a4c52fb,router-anthropic-sonnet,terminal-bench-2.0:configure-git-webserver,failure,unknown,low,none,high,none,high,no_substantive_attempt,medium,response_path_class:j2.response_path.unknown;trajectory_disposition:j2.trajectory.no_substantive_attempt
f15d2114-eecd-41da-baae-fcd1ca56b06f,router-gpt-5.4,terminal-bench-2.0:torch-pipeline-parallelism,failure,not_applicable,high,test_assertion_failure,high,unclassified_assertion,low,indeterminate,low,assertion_failure_category:j2.assertion.unclassified_assertion;trajectory_disposition:j2.trajectory.indeterminate
f1e861cc-ca80-436a-9caf-54381e184c3a,router-kimi-k2.6,terminal-bench-2.0:mteb-retrieve,failure,not_applicable,high,test_assertion_failure,high,unclassified_assertion,low,indeterminate,low,assertion_failure_category:j2.assertion.unclassified_assertion;trajectory_disposition:j2.trajectory.indeterminate
f286e656-db4c-4d69-a773-c72f380b4c4c,router-anthropic-fable-5,terminal-bench-2.0:password-recovery,failure,not_applicable,high,none,high,none,high,no_substantive_attempt,high,trajectory_disposition:j2.trajectory.no_substantive_attempt
f3616ddd-b35b-4a1c-ae96-117f7b0b0cc5,router-anthropic-fable-5,terminal-bench-2.0:mteb-retrieve,failure,not_applicable,high,test_assertion_failure,high,unclassified_assertion,low,indeterminate,low,assertion_failure_category:j2.assertion.unclassified_assertion;trajectory_disposition:j2.trajectory.indeterminate
f5597bb4-23c0-4d3e-9e8f-2e08c22b5e2e,router-deepseek-pro,terminal-bench-2.0:polyglot-rust-c,failure,unknown,low,none,medium,none,high,indeterminate,low,response_path_class:j2.response_path.unknown;trajectory_disposition:j2.trajectory.indeterminate
f7d86e72-a89d-48a0-a55b-3e2b9434fffb,router-anthropic-fable-5,terminal-bench-2.0:polyglot-rust-c,failure,not_applicable,high,missing_or_wrong_output,high,none,high,indeterminate,low,trajectory_disposition:j2.trajectory.indeterminate
f806db46-6956-4537-b6ef-9c3445eef479,router-anthropic-sonnet,terminal-bench-2.0:mteb-retrieve,failure,not_applicable,high,test_assertion_failure,high,unclassified_assertion,low,indeterminate,low,assertion_failure_category:j2.assertion.unclassified_assertion;trajectory_disposition:j2.trajectory.indeterminate
f8412699-dda0-4b33-bdf7-3d46bd9eb350,router-glm-5.1,terminal-bench-2.0:build-cython-ext,failure,unknown,low,none,high,none,high,no_substantive_attempt,medium,response_path_class:j2.response_path.unknown;trajectory_disposition:j2.trajectory.no_substantive_attempt
f8599e26-0cf4-4c5b-997c-6ea6b8533e0d,router-anthropic-haiku-sanitized,terminal-bench-2.0:model-extraction-relu-logits,failure,not_applicable,high,test_assertion_failure,high,unclassified_assertion,low,indeterminate,low,assertion_failure_category:j2.assertion.unclassified_assertion;trajectory_disposition:j2.trajectory.indeterminate
f9bd15a6-76f0-4296-981b-ad2ec15da925,router-glm-5.1,terminal-bench-2.0:sqlite-db-truncate,failure,unknown,low,none,high,none,high,no_substantive_attempt,medium,response_path_class:j2.response_path.unknown;trajectory_disposition:j2.trajectory.no_substantive_attempt
fbec0449-9687-46b4-9de8-df32241fc886,router-anthropic-haiku-sanitized,terminal-bench-2.0:mteb-retrieve,failure,not_applicable,high,test_assertion_failure,high,unclassified_assertion,low,indeterminate,low,assertion_failure_category:j2.assertion.unclassified_assertion;trajectory_disposition:j2.trajectory.indeterminate
fc94eb7c-40eb-47ae-a76f-3a5a973c8a66,router-gpt-5.4,terminal-bench-2.0:configure-git-webserver,failure,not_applicable,high,test_assertion_failure,high,unclassified_assertion,low,indeterminate,low,assertion_failure_category:j2.assertion.unclassified_assertion;trajectory_disposition:j2.trajectory.indeterminate
fcf5abd3-5059-4995-9742-aae829f0468f,router-anthropic-haiku-sanitized,terminal-bench-2.0:polyglot-rust-c,failure,not_applicable,high,missing_or_wrong_output,high,none,high,indeterminate,low,trajectory_disposition:j2.trajectory.indeterminate
fd1372d2-6c6c-4429-be2e-e0413e6e7769,router-glm-5.1,terminal-bench-2.0:model-extraction-relu-logits,failure,unknown,low,none,high,none,high,no_substantive_attempt,medium,response_path_class:j2.response_path.unknown;trajectory_disposition:j2.trajectory.no_substantive_attempt
fe144761-d771-476b-b374-72471bdb120e,router-anthropic-opus,terminal-bench-2.0:model-extraction-relu-logits,failure,not_applicable,high,test_assertion_failure,high,unclassified_assertion,low,indeterminate,low,assertion_failure_category:j2.assertion.unclassified_assertion;trajectory_disposition:j2.trajectory.indeterminate
ffbf87dc-614c-444b-8c98-4251fcc3f1de,router-anthropic-fable-5,terminal-bench-2.0:polyglot-rust-c,failure,not_applicable,high,missing_or_wrong_output,high,none,high,indeterminate,low,trajectory_disposition:j2.trajectory.indeterminate
