suite_id	arm_id	run_label	task_id	attempt_index	trial_id	quality_flag	reward	exception_type	exception_summary	runtime_seconds	input_tokens	output_tokens	cost_usd	missing_cost	validity_status	invalid_reason	artifact_count	artifact_types_present	has_result	has_exception	has_agent_transcript	has_trajectory	has_trial_log	has_verifier_stdout	has_verifier_ctrf	has_verifier_reward	first_artifact_dashboard_path	trial_dashboard_path
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:model-extraction-relu-logits	22	28e74d7d-d464-43d1-8d06-9f14b7e1078a	exception	0	exception_info		946.082826	256715	9519		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/85c6fa30-ea8e-4db2-b651-c1a7172f5237	/trials/28e74d7d-d464-43d1-8d06-9f14b7e1078a
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:model-extraction-relu-logits	23	fe639402-a122-4f97-9f14-371aa95734db	exception	0	exception_info		946.085817	376087	17118		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/de2cb7c3-e98b-4939-816c-1f0cabe9fdba	/trials/fe639402-a122-4f97-9f14-371aa95734db
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:model-extraction-relu-logits	24	69e85399-e7ad-47e9-b1bd-b4eba7314e69	normal_failed_trial	0			550.565917	31508	436	0.16844	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/a5db0235-4f4e-4a29-8624-138dfc8bf368	/trials/69e85399-e7ad-47e9-b1bd-b4eba7314e69
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:modernize-scientific-stack	25	06069bcf-6f36-4000-aa41-85501e197164	exception_with_success	1	exception_info		665.899579	214879	10061		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/0a100516-674c-4c08-b88c-14f74174057b	/trials/06069bcf-6f36-4000-aa41-85501e197164
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:modernize-scientific-stack	26	9b9b8ee5-c8e0-4d56-a43c-d8fcb50564d4	normal_failed_trial	0			475.096101	69878	1219	0.2335025	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/2354a5fd-a92a-4550-b5a1-e5ab8eb4f7c0	/trials/9b9b8ee5-c8e0-4d56-a43c-d8fcb50564d4
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:mteb-retrieve	28	37da712e-0bad-4723-aac3-67adbdee5173	normal_failed_trial	0			1617.327571	756376	15678	1.907036	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/88905961-48ee-41f3-9b12-81dd5ce1929a	/trials/37da712e-0bad-4723-aac3-67adbdee5173
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:mteb-retrieve	29	2164c4b8-a6fc-4f45-bad1-b7fcea2a866e	exception	0	exception_info		2187.976904	534171	11019		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/5bf33006-9b2a-450d-bb50-a87454dc7891	/trials/2164c4b8-a6fc-4f45-bad1-b7fcea2a866e
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:mteb-retrieve	30	7eceb1c8-4a7b-4899-9650-b54f7d432d24	suspect_noop_zero_token	0			475.8126				true	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/7e374687-f760-4275-ad1e-08d8d492bd03	/trials/7eceb1c8-4a7b-4899-9650-b54f7d432d24
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:multi-source-data-merger	33	39f8e389-d731-48f0-9b26-f5bba80617a9	exception	0	exception_info		956.672423	32631	474		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/d5d21398-3829-4fbc-8d7e-1c302b0307aa	/trials/39f8e389-d731-48f0-9b26-f5bba80617a9
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:nginx-request-logging	35	efd64dc6-e384-4836-85a0-c3bc7bfee0c4	exception_with_success	1	exception_info		1010.104507	221343	4966		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/af04bd21-1918-4f8a-b161-23ea046b28bd	/trials/efd64dc6-e384-4836-85a0-c3bc7bfee0c4
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:nginx-request-logging	36	8d4bae24-72df-4932-9152-5622b04bd8b9	exception	0	exception_info		947.241475	16029	336		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/0703147c-9159-48c3-bacc-79389f5dbdb4	/trials/8d4bae24-72df-4932-9152-5622b04bd8b9
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:openssl-selfsigned-cert	37	60f9394e-ce8f-4628-88c6-4539fab3b258	exception	0	exception_info		943.572832	121500	2361		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/913784e4-f071-4093-acfa-dc771b95c37b	/trials/60f9394e-ce8f-4628-88c6-4539fab3b258
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:openssl-selfsigned-cert	38	1f428d08-6828-4e9a-b1cd-dce114b57bad	exception	0	exception_info		943.094131	129623	1656		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/d650ce20-2dd9-4e5c-b395-3122bce5b99a	/trials/1f428d08-6828-4e9a-b1cd-dce114b57bad
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:openssl-selfsigned-cert	39	3c495b1b-968d-4fcb-810d-5a8f42b5f77c	exception	0	exception_info		942.800259	49409	1016		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/e1a4b412-97e5-43a0-8356-77baa0108cd8	/trials/3c495b1b-968d-4fcb-810d-5a8f42b5f77c
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:password-recovery	40	b7f5caf2-0b7a-4ff1-99d2-b9c2706324d3	exception	0	exception_info		949.152741	15682	784		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/b3f05dff-3271-4e79-ac9a-bd5c958e25b0	/trials/b7f5caf2-0b7a-4ff1-99d2-b9c2706324d3
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:password-recovery	41	3fc7f010-0b0c-4035-a12c-351c76e22bb2	exception	0	exception_info		948.289063	124546	2867		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/7afc1512-2728-4711-9eaa-230bf0583f93	/trials/3fc7f010-0b0c-4035-a12c-351c76e22bb2
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:password-recovery	42	e6b8a091-9c28-4381-a1fe-68e746a06b4e	exception	0	exception_info		949.671788	196458	4174		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/c2535a42-2806-497b-9f0f-8c0f741a75c5	/trials/e6b8a091-9c28-4381-a1fe-68e746a06b4e
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:polyglot-rust-c	43	5b185727-2250-4245-b4f7-097b45049168	normal_failed_trial	0			142.167921	15702	473	0.090335	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/bbea46a7-77e2-41b0-abfd-1165f4d705d1	/trials/5b185727-2250-4245-b4f7-097b45049168
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:polyglot-rust-c	44	c5017ba1-2e2a-474d-a7b8-8108d43ad95e	normal_failed_trial	0			587.785248	335475	16340	1.023767	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/99d5f646-6b9e-4f2c-b475-f9f5db8633d0	/trials/c5017ba1-2e2a-474d-a7b8-8108d43ad95e
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:polyglot-rust-c	45	b59e45f0-050e-448e-8a97-abee2f4b89c6	suspect_noop_zero_token	0			97.86248				true	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/07dc3d1b-a075-447c-83c0-c3662e3121a8	/trials/b59e45f0-050e-448e-8a97-abee2f4b89c6
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:portfolio-optimization	48	3f164e64-5841-49c3-bfe2-353403163473	exception	0	exception_info		954.135263	32013	497	0.17249	false	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/f6354004-3b3b-4bb0-bb5d-b276fd40aefb	/trials/3f164e64-5841-49c3-bfe2-353403163473
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:query-optimize	49	99d5e651-fe32-483b-8f67-9d8dc540e761	exception		exception_info		2736.716992	192199	3971		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/c247af9e-544d-482b-ad74-fb2e65e9069a	/trials/99d5e651-fe32-483b-8f67-9d8dc540e761
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:query-optimize	50	0e05ea97-a427-485c-9d04-c3ccbb54c0c2	exception		exception_info		2737.068687	121929	1363		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/2ca85006-7c33-4a8c-8702-81f3b8118bcc	/trials/0e05ea97-a427-485c-9d04-c3ccbb54c0c2
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:query-optimize	51	2ab61694-622a-487e-bb0f-938a6906c41f	exception		exception_info		2737.733978	246417	4446		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/fdcf3397-461c-4e25-9e83-e245660ae40c	/trials/2ab61694-622a-487e-bb0f-938a6906c41f
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:schemelike-metacircular-eval	52	4543a1c5-3221-4540-94c2-2284f2c88c80	exception	0	exception_info		2447.95885	503487	12784		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/0a4d8199-20ab-4615-be24-05ae7255972a	/trials/4543a1c5-3221-4540-94c2-2284f2c88c80
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:schemelike-metacircular-eval	53	3998878f-751f-4a3e-92c2-15f01df0e2b8	exception	0	exception_info		2447.647033	529727	40670		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/5c27da88-84f1-4d91-9b6b-725312c4e59a	/trials/3998878f-751f-4a3e-92c2-15f01df0e2b8
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:sqlite-db-truncate	55	6128d6f2-28f5-46cd-9cd5-e5d9c49fa404	exception	0	exception_info		943.809411	301410	9779		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/641386ce-2704-4176-8aec-cf2a5575da5d	/trials/6128d6f2-28f5-46cd-9cd5-e5d9c49fa404
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:sqlite-db-truncate	57	ff0f27d7-a6c5-4ad9-94b7-f881d822859c	exception	0	exception_info		943.660959	15613	386		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/140952ca-4df9-475f-8786-9d2d6c4d2190	/trials/ff0f27d7-a6c5-4ad9-94b7-f881d822859c
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:torch-pipeline-parallelism	58	563c3286-0019-414e-b8e9-fb930edfed7d	normal_failed_trial	0			972.15675	530775	38790	2.3076405	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/ff2af105-d8d0-40e9-a02a-0d64fe39ad0f	/trials/563c3286-0019-414e-b8e9-fb930edfed7d
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:torch-pipeline-parallelism	59	0e2d4b91-dfd3-4715-a347-9fb74a702bbd	exception	0	exception_info		1050.235292	66463	841		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/a9f7e108-2e47-46fa-a923-a1a420daee62	/trials/0e2d4b91-dfd3-4715-a347-9fb74a702bbd
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:torch-pipeline-parallelism	60	e88858b2-0571-4ee6-af3a-cc31428f428f	exception	0	exception_info		1050.325661	48548	521		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/e2209e9c-44b0-443b-ad04-973459102a31	/trials/e88858b2-0571-4ee6-af3a-cc31428f428f
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:build-cython-ext	1	f8412699-dda0-4b33-bdf7-3d46bd9eb350	exception	0	exception_info		404.477936				true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/fabe696e-de9a-4e10-b928-f03d4519eaa3	/trials/f8412699-dda0-4b33-bdf7-3d46bd9eb350
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:build-cython-ext	3	1bd0b13a-17ff-4181-a0cb-d0e0cc10a87d	normal_failed_trial	0			538.796313	32101	6117	0.31343	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/db98c5e4-115e-4b4b-ad31-c3ffea7ffef5	/trials/1bd0b13a-17ff-4181-a0cb-d0e0cc10a87d
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:cancel-async-tasks	5	60bb178e-26b7-4fc3-b27d-67142c79486c	normal_failed_trial	0			216.914703	2761	8174	0.218155	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/bda71523-4c54-409f-bccc-6672e96bb995	/trials/60bb178e-26b7-4fc3-b27d-67142c79486c
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:cancel-async-tasks	6	ae1cb04b-0207-4d51-9eeb-fe58ac279d4f	normal_failed_trial	0			200.718429	3236	4843	0.137255	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/621611af-d622-4d9d-b70d-f0351d092015	/trials/ae1cb04b-0207-4d51-9eeb-fe58ac279d4f
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:configure-git-webserver	7	a7a10ac3-60cb-44d6-b9ec-38a5939d90f0	normal_failed_trial	0			111.877666	3486	1276	0.04933	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/bc9a6ff1-9abb-4c0f-b090-7a132f8c0465	/trials/a7a10ac3-60cb-44d6-b9ec-38a5939d90f0
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:model-extraction-relu-logits	22	1be3bc89-5645-4e2d-824f-785114b2f292	exception	0	exception_info		951.798365	6640	49212		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/a506a472-9652-4528-813b-ebb4ee0af78b	/trials/1be3bc89-5645-4e2d-824f-785114b2f292
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:model-extraction-relu-logits	23	fd1372d2-6c6c-4429-be2e-e0413e6e7769	exception	0	exception_info		406.42068				true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/e0ac0436-5d64-47e5-b48f-2a70b1e50a2f	/trials/fd1372d2-6c6c-4429-be2e-e0413e6e7769
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:model-extraction-relu-logits	24	1ae2869a-473a-4ac2-9e3f-95c544d9d8a4	exception	0	exception_info		937.434283	1927	34993		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/9ffeb10c-702a-4113-bcb9-403c2eacb8b7	/trials/1ae2869a-473a-4ac2-9e3f-95c544d9d8a4
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:mteb-retrieve	28	ab309b9e-b345-4359-9a44-4804e602b20b	normal_failed_trial	0			263.559198	3261	771	0.03558	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/fd669ac4-d677-4a6f-b4c1-b600ed841571	/trials/ab309b9e-b345-4359-9a44-4804e602b20b
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:mteb-retrieve	29	6dfbed61-7432-4898-bed5-4e054602971b	normal_failed_trial	0			287.808785	2760	829	0.034525	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/770a4adb-00b0-4810-8ea7-ed24cd54604e	/trials/6dfbed61-7432-4898-bed5-4e054602971b
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:mteb-retrieve	30	63f34800-6dec-42f6-9de6-b8466656ca6e	normal_failed_trial	0			286.114901	5168	835	0.046715	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/a4e1777a-8617-46b9-978e-8a4bf34a8100	/trials/63f34800-6dec-42f6-9de6-b8466656ca6e
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:nginx-request-logging	36	4d444fa2-9a5a-4270-8971-e870b75f5716	exception	0	exception_info		419.399348				true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/57afcb45-07bd-405b-bb21-24cb36ca4b3f	/trials/4d444fa2-9a5a-4270-8971-e870b75f5716
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:openssl-selfsigned-cert	39	b67cf906-5d18-4209-9b8f-80d2863933f6	exception	0	exception_info		404.455325				true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/6baaebd0-ce98-4908-b156-499d4d0e6d5e	/trials/b67cf906-5d18-4209-9b8f-80d2863933f6
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:polyglot-rust-c	43	48d114f4-25f6-4646-b7f6-c7c65e3d770a	normal_failed_trial	0			313.964202	2509	14417	0.37297	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/e1f3c0ea-554e-4ec4-b634-1fa54e6e2ad6	/trials/48d114f4-25f6-4646-b7f6-c7c65e3d770a
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:polyglot-rust-c	44	1d2aae9a-6d05-4917-baa6-eb13c95af855	normal_failed_trial	0			767.919091	3261	32582	0.830855	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/861ba05a-7e12-42be-8902-66714debbf8c	/trials/1d2aae9a-6d05-4917-baa6-eb13c95af855
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:polyglot-rust-c	45	3044777f-8bc8-4ac0-8af3-4b89af6644e0	exception	0	exception_info		949.506525	10546	40953		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/20d3f89d-265a-4fb9-a151-8e6805f9e90d	/trials/3044777f-8bc8-4ac0-8af3-4b89af6644e0
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:query-optimize	49	ea365470-0bd6-4b8c-8416-cc698092b5cc	exception		exception_info		2729.758906	7471	12899		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/9bf2b2f9-c09d-4420-b8c7-87cf8c9e1560	/trials/ea365470-0bd6-4b8c-8416-cc698092b5cc
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:query-optimize	50	ad1b307f-b0c4-404a-a79d-b01dd7256c73	exception		exception_info		2732.08704	5077	11058		true	valid		7	agent_transcript,config,exception,log,result,trajectory,verifier_stdout	true	true	true	true	true	true	false	false	/artifacts/6632c182-f18b-4616-875f-a18487f16ae9	/trials/ad1b307f-b0c4-404a-a79d-b01dd7256c73
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:query-optimize	51	511e4b87-e722-4741-bc08-a3cb6868339c	exception		exception_info		2733.050953	4274	9765		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/78bfe4c3-fcf4-40e7-acf1-0a16b935489c	/trials/511e4b87-e722-4741-bc08-a3cb6868339c
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:schemelike-metacircular-eval	52	b02f6c0a-1ee7-4fc4-ba5b-a544e8033dbd	exception	0	exception_info		2441.862582	39641	64478		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/45078f6f-8bd7-486d-88e5-90956bb75951	/trials/b02f6c0a-1ee7-4fc4-ba5b-a544e8033dbd
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:schemelike-metacircular-eval	54	5734fdf6-6159-4bba-a1f4-912fe024d9ce	exception	0	exception_info		704.640674	10520	620	0.411965	false	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/b892e928-04bf-46c5-a97b-43e3441cfcc1	/trials/5734fdf6-6159-4bba-a1f4-912fe024d9ce
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:sqlite-db-truncate	55	f9bd15a6-76f0-4296-981b-ad2ec15da925	exception	0	exception_info		405.90929				true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/51470e76-7156-4d95-aeff-25103f6333c0	/trials/f9bd15a6-76f0-4296-981b-ad2ec15da925
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:torch-pipeline-parallelism	58	d0375395-e8e9-4d4c-9b84-93a709f7be73	exception	0	exception_info		1017.092522	15774	32000		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/a5a20f96-aa80-44ad-b803-b077f6e71107	/trials/d0375395-e8e9-4d4c-9b84-93a709f7be73
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:torch-pipeline-parallelism	59	8e15b710-3e72-4d37-af71-3dd2ecbfb39c	exception	0	exception_info		1038.749737	8369	51037		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/34d043c3-4614-47d5-b271-f1af8f75a760	/trials/8e15b710-3e72-4d37-af71-3dd2ecbfb39c
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:torch-pipeline-parallelism	60	e8a01e21-002d-4c9e-8f88-d4d3dbc81f0c	exception_with_success	1	exception_info		1134.174054	8254	32982		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/28eab14e-4594-4f92-8fe1-be8098a2b6d3	/trials/e8a01e21-002d-4c9e-8f88-d4d3dbc81f0c
