suite_id	arm_id	run_label	task_id	attempt_index	trial_id	reward	runtime_seconds	primary_category	secondary_category	confidence	needs_manual_review	matched_signal	matched_pattern	evidence_artifact_type	evidence_artifact_id	evidence_excerpt	trial_dashboard_path	recommended_next_step	notes
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:git-leak-recovery	16	e7c90fe6-f9a5-4bcc-9b31-66f843688aa2	0	428.861618	test_assertion_failure	verifier_environment_issue	high	false	=================================== FAILURES ===================================	=+ FAILURES =+	verifier_stdout	a48ca840-c074-471d-8638-f500e2307e03	gy-1.6.0 rootdir: /tests plugins: json-ctrf-0.3.5 collected 5 items ../tests/test_outputs.py F.... [100%] =================================== FAILURES =================================== ______________________ test_flag_file_exists_and_correct _______________________ def test_flag_file_exists_and...	http://127.0.0.1:3000/trials/e7c90fe6-f9a5-4bcc-9b31-66f843688aa2	Inspect verifier stdout/CTRF to identify the expected behavior that still failed.	matched_rule==+ FAILURES =+; secondary_rule=\bdocker\b; deferred_low_priority_artifacts_after_confident_match=log,agent_transcript,trajectory; evidence_sources=result,verifier_ctrf,verifier_reward,verifier_stdout
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:git-leak-recovery	18	7810f2c3-3555-4279-8654-6ae0ee9813b0	0	222.906731	test_assertion_failure	verifier_environment_issue	high	false	=================================== FAILURES ===================================	=+ FAILURES =+	verifier_stdout	c5803b53-24ef-41b3-962f-7cbac278194e	gy-1.6.0 rootdir: /tests plugins: json-ctrf-0.3.5 collected 5 items ../tests/test_outputs.py F.... [100%] =================================== FAILURES =================================== ______________________ test_flag_file_exists_and_correct _______________________ def test_flag_file_exists_and...	http://127.0.0.1:3000/trials/7810f2c3-3555-4279-8654-6ae0ee9813b0	Inspect verifier stdout/CTRF to identify the expected behavior that still failed.	matched_rule==+ FAILURES =+; secondary_rule=\bdocker\b; deferred_low_priority_artifacts_after_confident_match=log,agent_transcript,trajectory; evidence_sources=result,verifier_ctrf,verifier_reward,verifier_stdout
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:model-extraction-relu-logits	24	69e85399-e7ad-47e9-b1bd-b4eba7314e69	0	550.565917	wrong_file_or_path	test_assertion_failure	high	false	No such file or directory	No such file or directory	verifier_stdout	3ff96583-2c27-4eb9-bbe8-5013706e39ac	: AssertionError ----------------------------- Captured stderr call ----------------------------- python3: can't open file '/app/steal.py': [Errno 2] No such file or directory =========================== short test summary info ============================ FAILED ../tests/test_outputs.py::test_st...	http://127.0.0.1:3000/trials/69e85399-e7ad-47e9-b1bd-b4eba7314e69	Verify that the model edited the expected file path and produced required files.	matched_rule=No such file or directory; secondary_rule==+ FAILURES =+; deferred_low_priority_artifacts_after_confident_match=log,agent_transcript,trajectory; evidence_sources=result,verifier_ctrf,verifier_reward,verifier_stdout
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:modernize-scientific-stack	26	9b9b8ee5-c8e0-4d56-a43c-d8fcb50564d4	0	475.096101	test_assertion_failure	verifier_environment_issue	high	false	=================================== FAILURES ===================================	=+ FAILURES =+	verifier_stdout	3c21cdba-e9c4-4651-ae96-7ca85efe5141	gy-1.6.0 rootdir: /tests plugins: json-ctrf-0.3.5 collected 2 items ../tests/test_outputs.py FF [100%] =================================== FAILURES =================================== __________________________ test_modernized_code_runs ___________________________ def test_modernized_code_runs():...	http://127.0.0.1:3000/trials/9b9b8ee5-c8e0-4d56-a43c-d8fcb50564d4	Inspect verifier stdout/CTRF to identify the expected behavior that still failed.	matched_rule==+ FAILURES =+; secondary_rule=\bdocker\b; deferred_low_priority_artifacts_after_confident_match=log,agent_transcript,trajectory; evidence_sources=result,verifier_ctrf,verifier_reward,verifier_stdout
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:mteb-retrieve	28	37da712e-0bad-4723-aac3-67adbdee5173	0	1617.327571	test_assertion_failure	verifier_environment_issue	high	false	=================================== FAILURES ===================================	=+ FAILURES =+	verifier_stdout	1dae4065-4629-4d54-8b42-148d5eda5918	ir: /tests plugins: anyio-4.14.1, json-ctrf-0.3.5 collected 2 items ../tests/test_outputs.py .F [100%] =================================== FAILURES =================================== ______________________________ test_data_matches _______________________________ def test_data_matches(): expecte...	http://127.0.0.1:3000/trials/37da712e-0bad-4723-aac3-67adbdee5173	Inspect verifier stdout/CTRF to identify the expected behavior that still failed.	matched_rule==+ FAILURES =+; secondary_rule=\bdocker\b; deferred_low_priority_artifacts_after_confident_match=log,agent_transcript,trajectory; evidence_sources=result,verifier_ctrf,verifier_reward,verifier_stdout
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:polyglot-rust-c	43	5b185727-2250-4245-b4f7-097b45049168	0	142.167921	wrong_file_or_path	test_assertion_failure	high	false	FileNotFoundError	\bFileNotFoundError\b	verifier_stdout	8c3988e6-3731-44ad-8b82-7a8e02bffe17	"nly main.rs exists in /app/polyglot > polyglot_files = os.listdir(""/app/polyglot"") ^^^^^^^^^^^^^^^^^^^^^^^^^^^ E FileNotFoundError: [Errno 2] No such file or directory: '/app/polyglot' /tests/test_outputs.py:17: FileNotFoundError =========================== short test summary in"	http://127.0.0.1:3000/trials/5b185727-2250-4245-b4f7-097b45049168	Verify that the model edited the expected file path and produced required files.	matched_rule=\bFileNotFoundError\b; secondary_rule==+ FAILURES =+; deferred_low_priority_artifacts_after_confident_match=log,agent_transcript,trajectory; evidence_sources=result,verifier_ctrf,verifier_reward,verifier_stdout
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:polyglot-rust-c	44	c5017ba1-2e2a-474d-a7b8-8108d43ad95e	0	587.785248	test_assertion_failure	verifier_environment_issue	high	false	=================================== FAILURES ===================================	=+ FAILURES =+	verifier_stdout	ccbb52cd-27d4-45c0-a305-bb9bb878d6d6	"ggy-1.6.0 rootdir: /tests plugins: json-ctrf-0.3.5 collected 1 item ../tests/test_outputs.py F [100%] =================================== FAILURES =================================== ___________________________ test_fibonacci_polyglot ____________________________ def test_fibonacci_polyglot(): """"..."	http://127.0.0.1:3000/trials/c5017ba1-2e2a-474d-a7b8-8108d43ad95e	Inspect verifier stdout/CTRF to identify the expected behavior that still failed.	matched_rule==+ FAILURES =+; secondary_rule=\bdocker\b; deferred_low_priority_artifacts_after_confident_match=log,agent_transcript,trajectory; evidence_sources=result,verifier_ctrf,verifier_reward,verifier_stdout
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:torch-pipeline-parallelism	58	563c3286-0019-414e-b8e9-fb930edfed7d	0	972.15675	runtime_exception_in_solution	test_assertion_failure	high	false	ValueError	\bValueError\b	verifier_stdout	9c9ecc69-c9fa-462d-99c7-049d7e3d1c99	"or_index].exitcode if exitcode < 0: try: name = signal.Signals(-exitcode).name except ValueError: name = f""<Unknown signal {-exitcode}>"" raise ProcessExitedException( f""process {error_index:"	http://127.0.0.1:3000/trials/563c3286-0019-414e-b8e9-fb930edfed7d	Review the runtime traceback and changed code to identify the failing execution path.	matched_rule=\bValueError\b; secondary_rule==+ FAILURES =+; deferred_low_priority_artifacts_after_confident_match=log,agent_transcript,trajectory; evidence_sources=result,verifier_ctrf,verifier_reward,verifier_stdout
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:build-cython-ext	3	1bd0b13a-17ff-4181-a0cb-d0e0cc10a87d	0	538.796313	dependency_or_import_error	test_assertion_failure	high	false	ModuleNotFoundError	\bModuleNotFoundError\b	verifier_stdout	cc746540-59b9-4b4d-89b4-035643f03e3c	"elpers(): """"""Test chelpers module cross product example with randomized inputs."""""" > import pyknotid.spacecurves.chelpers as ch E ModuleNotFoundError: No module named 'pyknotid.spacecurves.chelpers' /tests/test_outputs.py:84: ModuleNotFoundError _______________________________ test_ccomplexity ___"	http://127.0.0.1:3000/trials/1bd0b13a-17ff-4181-a0cb-d0e0cc10a87d	Check whether the solution introduced an unavailable dependency or wrong import path.	matched_rule=\bModuleNotFoundError\b; secondary_rule==+ FAILURES =+; deferred_low_priority_artifacts_after_confident_match=log,agent_transcript,trajectory; evidence_sources=result,verifier_ctrf,verifier_reward,verifier_stdout
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:cancel-async-tasks	5	60bb178e-26b7-4fc3-b27d-67142c79486c	0	216.914703	test_assertion_failure	verifier_environment_issue	high	false	=================================== FAILURES ===================================	=+ FAILURES =+	verifier_stdout	f5873387-3523-4ca1-8706-898f6df6b3a6	gy-1.6.0 rootdir: /tests plugins: json-ctrf-0.3.5 collected 6 items ../tests/test_outputs.py .....F [100%] =================================== FAILURES =================================== ____________________ test_tasks_cancel_above_max_concurrent ____________________ def test_tasks_cancel_above_...	http://127.0.0.1:3000/trials/60bb178e-26b7-4fc3-b27d-67142c79486c	Inspect verifier stdout/CTRF to identify the expected behavior that still failed.	matched_rule==+ FAILURES =+; secondary_rule=\bdocker\b; deferred_low_priority_artifacts_after_confident_match=log,agent_transcript,trajectory; evidence_sources=result,verifier_ctrf,verifier_reward,verifier_stdout
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:cancel-async-tasks	6	ae1cb04b-0207-4d51-9eeb-fe58ac279d4f	0	200.718429	test_assertion_failure	verifier_environment_issue	high	false	=================================== FAILURES ===================================	=+ FAILURES =+	verifier_stdout	238fe912-976d-43b3-be36-1e1ae9c61555	gy-1.6.0 rootdir: /tests plugins: json-ctrf-0.3.5 collected 6 items ../tests/test_outputs.py .....F [100%] =================================== FAILURES =================================== ____________________ test_tasks_cancel_above_max_concurrent ____________________ def test_tasks_cancel_above_...	http://127.0.0.1:3000/trials/ae1cb04b-0207-4d51-9eeb-fe58ac279d4f	Inspect verifier stdout/CTRF to identify the expected behavior that still failed.	matched_rule==+ FAILURES =+; secondary_rule=\bdocker\b; deferred_low_priority_artifacts_after_confident_match=log,agent_transcript,trajectory; evidence_sources=result,verifier_ctrf,verifier_reward,verifier_stdout
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:configure-git-webserver	7	a7a10ac3-60cb-44d6-b9ec-38a5939d90f0	0	111.877666	test_assertion_failure	verifier_environment_issue	high	false	=================================== FAILURES ===================================	=+ FAILURES =+	verifier_stdout	b1e43218-2e90-40fb-a083-75d3557fb88d	"ggy-1.6.0 rootdir: /tests plugins: json-ctrf-0.3.5 collected 1 item ../tests/test_outputs.py F [100%] =================================== FAILURES =================================== ____________________________ test_hello_html_exists ____________________________ def test_hello_html_exists(): """"""..."	http://127.0.0.1:3000/trials/a7a10ac3-60cb-44d6-b9ec-38a5939d90f0	Inspect verifier stdout/CTRF to identify the expected behavior that still failed.	matched_rule==+ FAILURES =+; secondary_rule=\bdocker\b; deferred_low_priority_artifacts_after_confident_match=log,agent_transcript,trajectory; evidence_sources=result,verifier_ctrf,verifier_reward,verifier_stdout
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:mteb-retrieve	28	ab309b9e-b345-4359-9a44-4804e602b20b	0	263.559198	test_assertion_failure	verifier_environment_issue	high	false	=================================== FAILURES ===================================	=+ FAILURES =+	verifier_stdout	df5278b7-70b7-42c2-a067-704f274c5b9e	ir: /tests plugins: anyio-4.14.1, json-ctrf-0.3.5 collected 2 items ../tests/test_outputs.py .F [100%] =================================== FAILURES =================================== ______________________________ test_data_matches _______________________________ def test_data_matches(): expecte...	http://127.0.0.1:3000/trials/ab309b9e-b345-4359-9a44-4804e602b20b	Inspect verifier stdout/CTRF to identify the expected behavior that still failed.	matched_rule==+ FAILURES =+; secondary_rule=\bdocker\b; deferred_low_priority_artifacts_after_confident_match=log,agent_transcript,trajectory; evidence_sources=result,verifier_ctrf,verifier_reward,verifier_stdout
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:mteb-retrieve	29	6dfbed61-7432-4898-bed5-4e054602971b	0	287.808785	test_assertion_failure	verifier_environment_issue	high	false	=================================== FAILURES ===================================	=+ FAILURES =+	verifier_stdout	df87e245-b61e-4726-ba7b-24ba63bc4b61	ir: /tests plugins: anyio-4.14.1, json-ctrf-0.3.5 collected 2 items ../tests/test_outputs.py .F [100%] =================================== FAILURES =================================== ______________________________ test_data_matches _______________________________ def test_data_matches(): expecte...	http://127.0.0.1:3000/trials/6dfbed61-7432-4898-bed5-4e054602971b	Inspect verifier stdout/CTRF to identify the expected behavior that still failed.	matched_rule==+ FAILURES =+; secondary_rule=\bdocker\b; deferred_low_priority_artifacts_after_confident_match=log,agent_transcript,trajectory; evidence_sources=result,verifier_ctrf,verifier_reward,verifier_stdout
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:mteb-retrieve	30	63f34800-6dec-42f6-9de6-b8466656ca6e	0	286.114901	test_assertion_failure	verifier_environment_issue	high	false	=================================== FAILURES ===================================	=+ FAILURES =+	verifier_stdout	2fdea4ff-8e31-4706-b99d-f2ed47a29741	ir: /tests plugins: anyio-4.14.1, json-ctrf-0.3.5 collected 2 items ../tests/test_outputs.py .F [100%] =================================== FAILURES =================================== ______________________________ test_data_matches _______________________________ def test_data_matches(): expecte...	http://127.0.0.1:3000/trials/63f34800-6dec-42f6-9de6-b8466656ca6e	Inspect verifier stdout/CTRF to identify the expected behavior that still failed.	matched_rule==+ FAILURES =+; secondary_rule=\bdocker\b; deferred_low_priority_artifacts_after_confident_match=log,agent_transcript,trajectory; evidence_sources=result,verifier_ctrf,verifier_reward,verifier_stdout
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:polyglot-rust-c	43	48d114f4-25f6-4646-b7f6-c7c65e3d770a	0	313.964202	test_assertion_failure	verifier_environment_issue	high	false	=================================== FAILURES ===================================	=+ FAILURES =+	verifier_stdout	11db594a-e5fc-494f-83c0-ee2eddc65b4c	"ggy-1.6.0 rootdir: /tests plugins: json-ctrf-0.3.5 collected 1 item ../tests/test_outputs.py F [100%] =================================== FAILURES =================================== ___________________________ test_fibonacci_polyglot ____________________________ def test_fibonacci_polyglot(): """"..."	http://127.0.0.1:3000/trials/48d114f4-25f6-4646-b7f6-c7c65e3d770a	Inspect verifier stdout/CTRF to identify the expected behavior that still failed.	matched_rule==+ FAILURES =+; secondary_rule=\bdocker\b; deferred_low_priority_artifacts_after_confident_match=log,agent_transcript,trajectory; evidence_sources=result,verifier_ctrf,verifier_reward,verifier_stdout
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:polyglot-rust-c	44	1d2aae9a-6d05-4917-baa6-eb13c95af855	0	767.919091	test_assertion_failure	verifier_environment_issue	high	false	=================================== FAILURES ===================================	=+ FAILURES =+	verifier_stdout	6efdeb5b-d100-4c14-a848-4273024ff85e	"ggy-1.6.0 rootdir: /tests plugins: json-ctrf-0.3.5 collected 1 item ../tests/test_outputs.py F [100%] =================================== FAILURES =================================== ___________________________ test_fibonacci_polyglot ____________________________ def test_fibonacci_polyglot(): """"..."	http://127.0.0.1:3000/trials/1d2aae9a-6d05-4917-baa6-eb13c95af855	Inspect verifier stdout/CTRF to identify the expected behavior that still failed.	matched_rule==+ FAILURES =+; secondary_rule=\bdocker\b; deferred_low_priority_artifacts_after_confident_match=log,agent_transcript,trajectory; evidence_sources=result,verifier_ctrf,verifier_reward,verifier_stdout
phase3-full-20	router-glm-5.2	router-glm-5.2/2026-06-19__13-47-51	terminal-bench-2.0:cancel-async-tasks	4	9bd546e2-7ee1-43ad-ba8c-5bc1a103cd86	0	515.812202	test_assertion_failure	verifier_environment_issue	high	false	=================================== FAILURES ===================================	=+ FAILURES =+	verifier_stdout	63a172b1-dc61-414f-9718-f6c20378ea57	gy-1.6.0 rootdir: /tests plugins: json-ctrf-0.3.5 collected 6 items ../tests/test_outputs.py .....F [100%] =================================== FAILURES =================================== ____________________ test_tasks_cancel_above_max_concurrent ____________________ def test_tasks_cancel_above_...	http://127.0.0.1:3000/trials/9bd546e2-7ee1-43ad-ba8c-5bc1a103cd86	Inspect verifier stdout/CTRF to identify the expected behavior that still failed.	matched_rule==+ FAILURES =+; secondary_rule=\bdocker\b; deferred_low_priority_artifacts_after_confident_match=log,agent_transcript,trajectory; evidence_sources=result,verifier_ctrf,verifier_reward,verifier_stdout
phase3-full-20	router-glm-5.2	router-glm-5.2/2026-06-19__13-47-51	terminal-bench-2.0:cancel-async-tasks	5	3308f821-399c-4694-ade1-5023e394f799	0	697.652635	test_assertion_failure	verifier_environment_issue	high	false	=================================== FAILURES ===================================	=+ FAILURES =+	verifier_stdout	d683212e-16a4-4531-8580-036e029d7e38	gy-1.6.0 rootdir: /tests plugins: json-ctrf-0.3.5 collected 6 items ../tests/test_outputs.py .....F [100%] =================================== FAILURES =================================== ____________________ test_tasks_cancel_above_max_concurrent ____________________ def test_tasks_cancel_above_...	http://127.0.0.1:3000/trials/3308f821-399c-4694-ade1-5023e394f799	Inspect verifier stdout/CTRF to identify the expected behavior that still failed.	matched_rule==+ FAILURES =+; secondary_rule=\bdocker\b; deferred_low_priority_artifacts_after_confident_match=log,agent_transcript,trajectory; evidence_sources=result,verifier_ctrf,verifier_reward,verifier_stdout
phase3-full-20	router-glm-5.2	router-glm-5.2/2026-06-19__13-47-51	terminal-bench-2.0:cancel-async-tasks	6	8ee98dbf-3281-4419-99ce-5bdd914bd384	0	792.030102	test_assertion_failure	verifier_environment_issue	high	false	=================================== FAILURES ===================================	=+ FAILURES =+	verifier_stdout	24fc6ceb-8d2f-4a69-9ec5-cefaa108550c	gy-1.6.0 rootdir: /tests plugins: json-ctrf-0.3.5 collected 6 items ../tests/test_outputs.py .....F [100%] =================================== FAILURES =================================== ____________________ test_tasks_cancel_above_max_concurrent ____________________ def test_tasks_cancel_above_...	http://127.0.0.1:3000/trials/8ee98dbf-3281-4419-99ce-5bdd914bd384	Inspect verifier stdout/CTRF to identify the expected behavior that still failed.	matched_rule==+ FAILURES =+; secondary_rule=\bdocker\b; deferred_low_priority_artifacts_after_confident_match=log,agent_transcript,trajectory; evidence_sources=result,verifier_ctrf,verifier_reward,verifier_stdout
phase3-full-20	router-glm-5.2	router-glm-5.2/2026-06-19__13-47-51	terminal-bench-2.0:configure-git-webserver	7	182d4beb-7be6-4d34-b391-469c83c9fa69	0	313.476429	test_assertion_failure	verifier_environment_issue	high	false	=================================== FAILURES ===================================	=+ FAILURES =+	verifier_stdout	c71c19e5-27c0-4b9c-911d-20f4e0c4aa80	"ggy-1.6.0 rootdir: /tests plugins: json-ctrf-0.3.5 collected 1 item ../tests/test_outputs.py F [100%] =================================== FAILURES =================================== ____________________________ test_hello_html_exists ____________________________ def test_hello_html_exists(): """"""..."	http://127.0.0.1:3000/trials/182d4beb-7be6-4d34-b391-469c83c9fa69	Inspect verifier stdout/CTRF to identify the expected behavior that still failed.	matched_rule==+ FAILURES =+; secondary_rule=\bdocker\b; deferred_low_priority_artifacts_after_confident_match=log,agent_transcript,trajectory; evidence_sources=result,verifier_ctrf,verifier_reward,verifier_stdout
phase3-full-20	router-glm-5.2	router-glm-5.2/2026-06-19__13-47-51	terminal-bench-2.0:configure-git-webserver	8	ee91378e-5f08-40c3-874f-6c8c00ffc87e	0	516.441596	test_assertion_failure	verifier_environment_issue	high	false	=================================== FAILURES ===================================	=+ FAILURES =+	verifier_stdout	b9630eb4-49e2-44f8-aa9e-5ba98ee41d30	"ggy-1.6.0 rootdir: /tests plugins: json-ctrf-0.3.5 collected 1 item ../tests/test_outputs.py F [100%] =================================== FAILURES =================================== ____________________________ test_hello_html_exists ____________________________ def test_hello_html_exists(): """"""..."	http://127.0.0.1:3000/trials/ee91378e-5f08-40c3-874f-6c8c00ffc87e	Inspect verifier stdout/CTRF to identify the expected behavior that still failed.	matched_rule==+ FAILURES =+; secondary_rule=\bdocker\b; deferred_low_priority_artifacts_after_confident_match=log,agent_transcript,trajectory; evidence_sources=result,verifier_ctrf,verifier_reward,verifier_stdout
phase3-full-20	router-glm-5.2	router-glm-5.2/2026-06-19__13-47-51	terminal-bench-2.0:configure-git-webserver	9	84ebfe0a-3c3d-40c8-be1d-d97180af6fc4	0	445.144529	test_assertion_failure	missing_or_wrong_output	high	false	=================================== FAILURES ===================================	=+ FAILURES =+	verifier_stdout	bb44eb36-8f24-4acd-b70a-6aa4385432ae	"ggy-1.6.0 rootdir: /tests plugins: json-ctrf-0.3.5 collected 1 item ../tests/test_outputs.py F [100%] =================================== FAILURES =================================== ____________________________ test_hello_html_exists ____________________________ def test_hello_html_exists(): """"""..."	http://127.0.0.1:3000/trials/84ebfe0a-3c3d-40c8-be1d-d97180af6fc4	Inspect verifier stdout/CTRF to identify the expected behavior that still failed.	matched_rule==+ FAILURES =+; secondary_rule=expected output; deferred_low_priority_artifacts_after_confident_match=log,agent_transcript,trajectory; evidence_sources=result,verifier_ctrf,verifier_reward,verifier_stdout
phase3-full-20	router-gpt-5.4	router-gpt-5.4/2026-06-19__13-47-51	terminal-bench-2.0:cancel-async-tasks	5	968372c9-7eb7-4cb9-ae85-5430256fa69c	0	71.158873	test_assertion_failure	verifier_environment_issue	high	false	=================================== FAILURES ===================================	=+ FAILURES =+	verifier_stdout	d3afd934-cb24-45bf-82ac-60839cc76eaa	gy-1.6.0 rootdir: /tests plugins: json-ctrf-0.3.5 collected 6 items ../tests/test_outputs.py .....F [100%] =================================== FAILURES =================================== ____________________ test_tasks_cancel_above_max_concurrent ____________________ def test_tasks_cancel_above_...	http://127.0.0.1:3000/trials/968372c9-7eb7-4cb9-ae85-5430256fa69c	Inspect verifier stdout/CTRF to identify the expected behavior that still failed.	matched_rule==+ FAILURES =+; secondary_rule=\bdocker\b; deferred_low_priority_artifacts_after_confident_match=log,agent_transcript,trajectory; evidence_sources=result,verifier_ctrf,verifier_reward,verifier_stdout
phase3-full-20	router-gpt-5.4	router-gpt-5.4/2026-06-19__13-47-51	terminal-bench-2.0:cancel-async-tasks	6	9323138f-03af-4f6b-b655-a59e533609a3	0	83.896425	test_assertion_failure	verifier_environment_issue	high	false	=================================== FAILURES ===================================	=+ FAILURES =+	verifier_stdout	ec5c89b2-be33-4cb6-8dd0-ab7a66efafe7	gy-1.6.0 rootdir: /tests plugins: json-ctrf-0.3.5 collected 6 items ../tests/test_outputs.py .....F [100%] =================================== FAILURES =================================== ____________________ test_tasks_cancel_above_max_concurrent ____________________ def test_tasks_cancel_above_...	http://127.0.0.1:3000/trials/9323138f-03af-4f6b-b655-a59e533609a3	Inspect verifier stdout/CTRF to identify the expected behavior that still failed.	matched_rule==+ FAILURES =+; secondary_rule=\bdocker\b; deferred_low_priority_artifacts_after_confident_match=log,agent_transcript,trajectory; evidence_sources=result,verifier_ctrf,verifier_reward,verifier_stdout
phase3-full-20	router-gpt-5.4	router-gpt-5.4/2026-06-19__13-47-51	terminal-bench-2.0:configure-git-webserver	9	fc94eb7c-40eb-47ae-a76f-3a5a973c8a66	0	92.582901	test_assertion_failure	verifier_environment_issue	high	false	=================================== FAILURES ===================================	=+ FAILURES =+	verifier_stdout	d71a404f-8d30-4c12-ab53-28004f169288	"ggy-1.6.0 rootdir: /tests plugins: json-ctrf-0.3.5 collected 1 item ../tests/test_outputs.py F [100%] =================================== FAILURES =================================== ____________________________ test_hello_html_exists ____________________________ def test_hello_html_exists(): """"""..."	http://127.0.0.1:3000/trials/fc94eb7c-40eb-47ae-a76f-3a5a973c8a66	Inspect verifier stdout/CTRF to identify the expected behavior that still failed.	matched_rule==+ FAILURES =+; secondary_rule=\bdocker\b; deferred_low_priority_artifacts_after_confident_match=log,agent_transcript,trajectory; evidence_sources=result,verifier_ctrf,verifier_reward,verifier_stdout
phase3-full-20	router-gpt-5.4	router-gpt-5.4/2026-06-19__13-47-51	terminal-bench-2.0:model-extraction-relu-logits	22	e7d5a135-d792-46a7-9c17-e8542f5c27a1	0	55.627898	wrong_file_or_path	test_assertion_failure	high	false	No such file or directory	No such file or directory	verifier_stdout	43cfe153-9dd3-4dac-9d61-b439f3ee8afb	: AssertionError ----------------------------- Captured stderr call ----------------------------- python3: can't open file '/app/steal.py': [Errno 2] No such file or directory =========================== short test summary info ============================ FAILED ../tests/test_outputs.py::test_st...	http://127.0.0.1:3000/trials/e7d5a135-d792-46a7-9c17-e8542f5c27a1	Verify that the model edited the expected file path and produced required files.	matched_rule=No such file or directory; secondary_rule==+ FAILURES =+; deferred_low_priority_artifacts_after_confident_match=log,agent_transcript,trajectory; evidence_sources=result,verifier_ctrf,verifier_reward,verifier_stdout
phase3-full-20	router-gpt-5.4	router-gpt-5.4/2026-06-19__13-47-51	terminal-bench-2.0:model-extraction-relu-logits	23	d4393eca-fd67-44dd-9516-dc249720dfb4	0	56.976253	wrong_file_or_path	test_assertion_failure	high	false	No such file or directory	No such file or directory	verifier_stdout	9190735b-a6e3-4fb6-88c9-2f1e75ab1e16	: AssertionError ----------------------------- Captured stderr call ----------------------------- python3: can't open file '/app/steal.py': [Errno 2] No such file or directory =========================== short test summary info ============================ FAILED ../tests/test_outputs.py::test_st...	http://127.0.0.1:3000/trials/d4393eca-fd67-44dd-9516-dc249720dfb4	Verify that the model edited the expected file path and produced required files.	matched_rule=No such file or directory; secondary_rule==+ FAILURES =+; deferred_low_priority_artifacts_after_confident_match=log,agent_transcript,trajectory; evidence_sources=result,verifier_ctrf,verifier_reward,verifier_stdout
phase3-full-20	router-gpt-5.4	router-gpt-5.4/2026-06-19__13-47-51	terminal-bench-2.0:model-extraction-relu-logits	24	b192f691-ee20-4bc2-a39b-1c5d6f3d566a	0	50.75516	wrong_file_or_path	test_assertion_failure	high	false	No such file or directory	No such file or directory	verifier_stdout	fa7e10c4-aff4-4867-9b04-97359d78b183	: AssertionError ----------------------------- Captured stderr call ----------------------------- python3: can't open file '/app/steal.py': [Errno 2] No such file or directory =========================== short test summary info ============================ FAILED ../tests/test_outputs.py::test_st...	http://127.0.0.1:3000/trials/b192f691-ee20-4bc2-a39b-1c5d6f3d566a	Verify that the model edited the expected file path and produced required files.	matched_rule=No such file or directory; secondary_rule==+ FAILURES =+; deferred_low_priority_artifacts_after_confident_match=log,agent_transcript,trajectory; evidence_sources=result,verifier_ctrf,verifier_reward,verifier_stdout
phase3-full-20	router-gpt-5.4	router-gpt-5.4/2026-06-19__13-47-51	terminal-bench-2.0:mteb-retrieve	28	233a4213-7a19-439f-a29c-f3ebd9ae720d	0	528.27039	test_assertion_failure	verifier_environment_issue	high	false	=================================== FAILURES ===================================	=+ FAILURES =+	verifier_stdout	3596a4e2-b3ca-4842-9260-90d985b52173	ir: /tests plugins: json-ctrf-0.3.5, anyio-4.14.0 collected 2 items ../tests/test_outputs.py .F [100%] =================================== FAILURES =================================== ______________________________ test_data_matches _______________________________ def test_data_matches(): expecte...	http://127.0.0.1:3000/trials/233a4213-7a19-439f-a29c-f3ebd9ae720d	Inspect verifier stdout/CTRF to identify the expected behavior that still failed.	matched_rule==+ FAILURES =+; secondary_rule=\bdocker\b; deferred_low_priority_artifacts_after_confident_match=log,agent_transcript,trajectory; evidence_sources=result,verifier_ctrf,verifier_reward,verifier_stdout
